Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Magnolia Place,"8100 Westwold Drive, Bakersfield, CA 93311","$4,000",Assisted Living,https://www.caring.com/senior-living/california/bakersfield/magnolia-place-bakersfield,40,(800) 558-0653,Not found
The Pointe At Summit Hills,"4501 Upland Point Dr, Bakersfield, CA 93306","$5,000",Assisted Living,https://www.caring.com/senior-living/california/bakersfield/the-pointe-at-summit-hills,102,(800) 558-0653,Not found
A Comfort Care Home,"12409 Andes Ave, Bakersfield, CA 93312",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/a-comfort-care-home,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/a-comfort-care-home/50753/
Abounding Peace Elderly Care,"7124 Hayward Dr, Sacramento, CA 95828","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/abounding-peace-elderly-care,Unknown,(800) 558-0653,Not found
Silver Lining Care Home,"8538 Krans Court, Antelope, CA 95843",Not available,Assisted Living,https://www.caring.com/senior-living/california/antelope/silver-lining-care-home-antelope,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/antelope/silver-lining-care-home/52550/
Apple Ridge Assisted Living,"3950 Annadale Ln, Sacramento, CA 95821","$7,000",Assisted Living,https://www.caring.com/senior-living/california/sacramento/apple-ridge-assisted-living-sacramento,82,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/apple-ridge-assisted-living/3514/
Oakmont of East Sacramento,"5301 F St, Sacramento, CA 95819","$4,595",Assisted Living,https://www.caring.com/senior-living/california/sacramento/oakmont-of-east-sacramento,Unknown,(800) 558-0653,Not found
Sterling Court at Roseville,"100 Sterling Ct, Roseville, CA 95661","$1,995",Assisted Living,https://www.caring.com/senior-living/california/roseville/sterling-court-at-roseville,128,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/roseville/sterling-court-at-roseville/51534/
Cobble Stone Residential Home Care,"9320 Cobble Mountain Road, Bakersfield, CA 93313",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/cobble-stone-residential-home-care,4,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/cobble-stone-residential-home-care/51326/
Calloway Gardens,"9706 Harvey Court, Bakersfield, CA 93312",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/calloway-gardens-bakersfield,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/calloway-gardens/4240/
Heritage Assisted Living I,"10411 Blyth Court, Bakersfield, CA 93311","$2,400",Assisted Living,https://www.caring.com/senior-living/california/bakersfield/heritage-assisted-living-i,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/heritage-living/51789/
Glen Creek Villa,"8510 Elm Ave., Orangevale, CA 95662","$4,000",Assisted Living,https://www.caring.com/senior-living/california/orangevale/glen-creek-villa,6,(916) 767-0673,https://www.seniorcare.com/assisted-living/ca/orangevale/glen-creek-villa-ii-res-care-fac-for-the-elderly/5954/
Hallmark of Bakersfield,"2001 Akers Road, Bakersfield, CA 93309","$3,000",Assisted Living,https://www.caring.com/senior-living/california/bakersfield/hallmark-of-bakersfield-bakersfield,70,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/hallmark-of-bakersfield/6402/
Brighton Manor,"305 Alum Bay Ct, Bakersfield, CA 93312",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/brighton-manor-bakersfield,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/brighton-manor/4126/
Carlton Senior Living Davis,"2726 5th Street, Davis, CA 95618","$5,095",Assisted Living,https://www.caring.com/senior-living/california/davis/carlton-senior-living-davis,150,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/davis/carlton-plaza-of-davis/51220/
Ivy Park at Roseville,"5161 Foothills Blvd., Roseville, CA 95747","$4,895",Assisted Living,https://www.caring.com/senior-living/california/roseville/ivy-park-at-roseville,140,(800) 558-0653,Not found
Eskaton Village Carmichael,"3939 Walnut Avenue, Carmichael, CA 95608","$4,000",Assisted Living,https://www.caring.com/senior-living/california/carmichael/eskaton-village-carmichael-95608,500,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ca/carmichael/eskaton-village-care-center/555555/
Sunrise of Rocklin,"6100 Sierra College Boulevard, Rocklin, CA 95677","$7,448",Assisted Living,https://www.caring.com/senior-living/california/rocklin/sunrise-of-rocklin-95677,82,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/rocklin/sunrise-assisted-living-of-rocklin/9946/
WellQuest of Elk Grove,"8871 E. Stockton Blvd., Elk Grove, CA 95624","$3,850",Assisted Living,https://www.caring.com/senior-living/california/elk-grove/wellquest-of-elk-grove,Unknown,(800) 558-0653,Not found
Atria Covell Gardens,"1111 Alvarado Avenue, Davis, CA 95616","$3,495",Assisted Living,https://www.caring.com/senior-living/california/davis/atria-covell-gardens-95616,210,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/davis/atria-covell-gardens/3668/
Oakmont of Carmichael,"4717 Engle Rd, Carmichael, CA 95608","$5,500",Assisted Living,https://www.caring.com/senior-living/california/carmichael/oakmont-of-carmichael,101,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/carmichael/oakmont-of-carmichael/52207/
The Meadows Senior Living,"9325 East Stockton Blvd, Elk Grove, CA 95624","$3,900",Assisted Living,https://www.caring.com/senior-living/california/elk-grove/the-meadows-senior-living-95624,160,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/elk-grove/meadows-senior-living/52052/
Summerset Senior Living - Rancho Cordova,"2341 Vehicle Drive, Rancho Cordova, CA 95670","$3,690",Assisted Living,https://www.caring.com/senior-living/california/rancho-cordova/summerset-senior-living-rancho-cordova,135,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/rancho-cordova/summerset-assisted-living/52659/
Gables Residential Care LLC,"903 Spirit Lake Drive, Bakersfield, CA 93312",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/gables-residential-care-llc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/gables/5813/
Roseberry Care,"128 Berry Street, Roseville, CA 95678","$4,300",Assisted Living,https://www.caring.com/senior-living/california/roseville/roseberry-care-roseville,15,(916) 587-6485,https://www.seniorcare.com/assisted-living/ca/roseville/roseberry-home-care/9096/
Ivy Park at Laguna Creek,"6727 Laguna Park Dr., Elk Grove, CA 95758","$4,495",Assisted Living,https://www.caring.com/senior-living/california/elk-grove/ivy-park-at-laguna-creek,233,(800) 558-0653,Not found
WellQuest of Granite Bay,"9747 Sierra College Blvd, Granite Bay, CA 95746","$4,545",Assisted Living,https://www.caring.com/senior-living/california/granite-bay/wellquest-of-granite-bay,Unknown,(800) 558-0653,Not found
Bella Villa Elderly Care,"3612 Eastern Ave., Sacramento, CA 95821","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/bella-villa-elderly-care,Unknown,(424) 238-6331,Not found
Golden Hearts Residential Care Facility,"9104 Gleeson Ct, Bakersfield, CA 93311",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/golden-hearts-residential-care-facility-bakersfield,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/golden-hearts-residential-care-facility/6086/
24/7 Residential Care Home,"612 Jumbuck Lane, Bakersfield, CA 93307",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/24-7-residential-care-home-bakersfield,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/24-7-residential-care-home/50745/
Oakmont of Folsom,"1574 Creekside Drive, Folsom, CA 95630","$5,095",Assisted Living,https://www.caring.com/senior-living/california/folsom/oakmont-of-folsom-95630,73,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/folsom/oakmont-of-folsom/52209/
Splendor Oaks Senior Living,"317 Natoma Street, Folsom, CA 95610","$5,500",Assisted Living,https://www.caring.com/senior-living/california/folsom/splendor-oaks-senior-living,Unknown,(916) 292-5596,Not found
Atria Carmichael Oaks,"8350 Fair Oaks Blvd., Carmichael, CA 95608","$3,695",Assisted Living,https://www.caring.com/senior-living/california/carmichael/atria-carmichael-oaks-95608,95,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/carmichael/atria-carmichael-oaks/51003/
The Terraces of Roseville,"707 Sunrise Avenue, Roseville, CA 95661","$3,400",Assisted Living,https://www.caring.com/senior-living/california/roseville/the-terraces-of-roseville,199,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/roseville/terraces-of-roseville/10163/
Love and Serenity II,"5942 Park Villiage Dr., Sacramento, CA 95822","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/love-and-serenity-ii,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/love-and-serenity-ii/51987/
Brookdale Folsom,"780 Harrington Way, Folsom, CA 95630","$3,300",Assisted Living,https://www.caring.com/senior-living/california/folsom/brookdale-folsom,130,(800) 558-0653,Not found
Ansel Park Assisted Living & Memory Care,"1200 Orchid Drive, Rocklin, CA 95765","$4,725",Assisted Living,https://www.caring.com/senior-living/california/rocklin/ansel-park-assisted-living-memory-care,Unknown,(800) 558-0653,Not found
Carlton Senior Living Sacramento,"1075 Fulton Avenue, Sacramento, CA 95825","$4,495",Assisted Living,https://www.caring.com/senior-living/california/sacramento/carlton-senior-living-sacramento,185,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/carlton-plaza-of-sacramento/4365/
Pine Grove Residential Home Care for the Elderly,"7213 Pine Grove Way, Folsom, CA 95630","$4,500",Assisted Living,https://www.caring.com/senior-living/california/folsom/pine-grove-residential-home-care-for-the-elderly-95630,6,(916) 796-1744,https://www.seniorcare.com/assisted-living/ca/folsom/pine-grove-residential-home-care-for-the-elderly/8619/
Sage Care Homes,"13519 Night Star Lane, Bakersfield, CA 93314",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/sage-care-homes,6,(800) 558-0653,Not found
Adonai Cares For Elderly,"5532 Honor Parkway, Sacramento, CA 95835","$6,000",Assisted Living,https://www.caring.com/senior-living/california/sacramento/adonai-cares-for-elderly,189,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/adonai-cares-elderly/53399/
Oakmont of Fair Oaks,"8484 Madison Ave, Fair Oaks, CA 95628","$6,185",Assisted Living,https://www.caring.com/senior-living/california/fair-oaks/oakmont-of-fair-oaks,Unknown,(800) 558-0653,Not found
Dean'S Care Villa 110,"13110 Hinault Drive, Bakersfield, CA 93314",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/dean-s-care-villa-110-bakersfield,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/dean-s-care-villa/51425/
Golden Legacy Elderly Care III,"7695 River Village Dr, Sacramento, CA 95831","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/golden-legacy-elderly-care-iii,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/golden-home/6094/
Jasmin Terrace at Bakersfield,"5400 Stine Road, Bakersfield, CA 93313",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/jasmin-terrace-at-bakersfield,120,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/jasmine-garden-residential-care/51853/
Lakewood Villa,"8708 Gerber Rd, Sacramento, CA 95828","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/lakewood-villa-95828,18,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/lakewood-villa/7218/
Heritage Assisted Living,"3801 Paseo Airosa, Bakersfield, CA 93311","$2,400",Assisted Living,https://www.caring.com/senior-living/california/bakersfield/heritage-assisted-living,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/heritage-living/51789/
Love and Serenity Elk Grove III,"9442 Mazatlan Way, Elk Grove, CA 95624","$3,500",Assisted Living,https://www.caring.com/senior-living/california/elk-grove/love-and-serenity-elk-grove-iii,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/love-and-serenity-ii/51987/
Abounding Peace Elderly Care II,"5490 Enrico Blvd, Sacramento, CA 95821","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/abounding-peace-elderly-care-ii,15,(800) 558-0653,Not found
Love and Comfort II,"320 Bowman Ave, Sacramento, CA 95833","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/love-and-comfort-ii,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/love-and-serenity-ii/51987/
Cozy Home Care,"5643 Clark Avenue, Carmichael, CA 95608",Not available,Assisted Living,https://www.caring.com/senior-living/california/carmichael/cozy-home-care-95608,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/carmichael/cozy-home-care/4894/
Buena Vista Manor,"11126 Vista Del Valle Dr. , Bakersfield, CA 93311",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/buena-vista-manor-dc268fc7-e967-460c-921f-3fda94f3c232,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/san-francisco/buena-vista-manor-house/4178/
Rosepointe Care Home - CLOSED,"6573 Rose Bridge Dr, Roseville, CA 95678",Not available,Assisted Living,https://www.caring.com/senior-living/california/roseville/rosepointe-care-home-closed,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/roseville/rosepointe/9114/
Pine Hollow Care Home,"8515 Rapozo Ct., Antelope, CA 95843",Not available,Assisted Living,https://www.caring.com/senior-living/california/antelope/pine-hollow-care-home-antelope,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/antelope/pine-hollow-care-home/8620/
Comfort Care Home Ii,"9613 Ghirardelli Drive, Bakersfield, CA 93311",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/comfort-care-home-ii-bakersfield,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/comfort-care-home/51331/
New Horizons Homes Community Care Fac.Inc.#5,"4512 Hahn Avenue, Bakersfield, CA 93309",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/new-horizons-homes-community-care-fac-inc-5,6,(800) 558-0653,Not found
Golden Castle Assisted Living,"2607 Mount Vernon, Bakersfield, CA 93306",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/golden-castle-assisted-living-93306,52,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/golden-castle-assisted-living/6045/
Village Gardens,"11910 Crockett Ct., Bakersfield, CA 93312","$4,500",Assisted Living,https://www.caring.com/senior-living/california/bakersfield/village-gardens-93312,6,(800) 558-0653,Not found
The Westchester Home on Spruce,"2485 Spruce St, Bakersfield, CA 93301","$6,000",Assisted Living,https://www.caring.com/senior-living/california/bakersfield/the-westchester-home-on-spruce-bakersfield,120,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/westchester-home-on-spruce/10732/
Bright Homes LLC,"7976 Quaker Ridge Way, Sacramento, CA 95829",Not available,Assisted Living,https://www.caring.com/senior-living/california/sacramento/bright-homes-llc-95829,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/bright-homes/4115/
The WaterLeaf At Land Park,"966 43rd Avenue, Sacramento, CA 95831","$3,800",Assisted Living,https://www.caring.com/senior-living/california/sacramento/the-waterleaf-at-land-park-95831,78,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/waterleaf-at-land-park/10680/
Heritage Assisted Living II,"6401 Redinger St, Bakersfield, CA 93313","$2,400",Assisted Living,https://www.caring.com/senior-living/california/bakersfield/heritage-living-ii-93313,376,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/heritage-living/51789/
Villa Natomas,"540 Alcantar Circle, Sacramento, CA 95834","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/villa-natomas,6,(424) 310-1064,https://www.seniorcare.com/assisted-living/ca/sacramento/villa-natomas/10536/
"Joyful Living Care Home, Llc","11605 Revolution Road, Bakersfield, CA 93312",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/joyful-living-care-home-llc-bakersfield,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/joyful-living-care-home/51870/
Summer Springs Board and Care,"6112 Summer Springs Drive, Bakersfield, CA 93313",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/summer-springs-board-and-care-93313,120,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/summer-springs-board-care/9838/
"Golden Age Care Facility, Inc.","4825 Shadow Stone Street, Bakersfield, CA 93311",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/golden-age-care-facility-inc-bakersfield,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/golden-age-care-facility/51667/
Dean'S Care Villa 725,"10725 Rising Sun Drive, Bakersfield, CA 93312",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/dean-s-care-villa-725-bakersfield,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/dean-s-care-villa/51425/
Unity Memory Home Care,"8161 Chimango Ct, Antelope, CA 95843",Not available,Assisted Living,https://www.caring.com/senior-living/california/antelope/unity-memory-home-care-95843,6,(800) 558-0653,Not found
Brookdale Auburn,"11550 Education Street, Auburn, CA 95602","$4,500",Assisted Living,https://www.caring.com/senior-living/california/auburn/brookdale-auburn,11,(800) 558-0653,Not found
Afable Group Home,"4129 Singing Tree Way, Antelope, CA 95843","$4,000",Assisted Living,https://www.caring.com/senior-living/california/antelope/afable-group-home-95843,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/antelope/afable-care-home/3109/
Blissful Garden,"4210 Product Drive, Cameron Park, CA 95682","$3,825",Assisted Living,https://www.caring.com/senior-living/california/cameron-park/blissful-garden,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/san-lorenzo/blissful-care-home/51095/
Laguna Park,"5721 Laguna Park Drive, Elk Grove, CA 95758","$4,500",Assisted Living,https://www.caring.com/senior-living/california/elk-grove/laguna-park,Unknown,(916) 621-5485,https://www.seniorcare.com/assisted-living/ca/elk-grove/laguna-park-rcfe/7181/
Alpine Board & Care,"6725 Lincoln Oaks Dr., Fair Oaks, CA 95628","$4,500",Assisted Living,https://www.caring.com/senior-living/california/fair-oaks/alpine-board-care,Unknown,(888) 496-1715,Not found
The Riverview,"415 P St, Sacramento, CA 95814",Not available,Assisted Living,https://www.caring.com/senior-living/california/sacramento/the-riverview-sacramento,Unknown,(800) 558-0653,Not found
"Winding Way Villa, Llc.","4316 Illinois Avenue, Fair Oaks, CA 95628",Not available,Assisted Living,https://www.caring.com/senior-living/california/fair-oaks/winding-way-villa-llc-95628,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/fair-oaks/winding-way-villa/52896/
Spring Glen Elder Villa,"5929 Spring Glen Drive, Fair Oaks, CA 95628","$3,500",Assisted Living,https://www.caring.com/senior-living/california/fair-oaks/spring-glen-elder-villa-95628,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/fair-oaks/spring-glen-elder-villa/52600/
Chateau Senior Living - Almond Gardens,"174 Almond Street, Auburn, CA 95603",Not available,Assisted Living,https://www.caring.com/senior-living/california/auburn/chateau-senior-living-almond-gardens,124,(800) 558-0653,Not found
Diamond Oaks Residential Care,"501 Butler Ct, Roseville, CA 95678","$4,500",Assisted Living,https://www.caring.com/senior-living/california/roseville/diamond-oaks-residential-care-roseville-california,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/roseville/diamond-oaks-residential-care/5142/
Divine Mercy Guest Home Ii,"809 Hewlett Street, Bakersfield, CA 93309",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/divine-mercy-guest-home-ii-bakersfield,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/divine-mercy-guest-home-i/5169/
Legacy Senior Care II,"3624 Owens Way, North Highlands, CA 95660","$4,000",Assisted Living,https://www.caring.com/senior-living/california/north-highlands/legacy-senior-care-ii,Unknown,(800) 558-0653,Not found
The Commons at Elk Grove,"9564 Sabrina Ln, Elk Grove, CA 95758","$4,470",Assisted Living,https://www.caring.com/senior-living/california/elk-grove/the-commons-at-elk-grove-95758,130,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/elk-grove/commons-at-elk-grove-/51345/
The Oaks at Garfield,"3500 Garfield Ave, Carmichael, CA 95608","$4,250",Assisted Living,https://www.caring.com/senior-living/california/carmichael/the-oaks-at-garfield,110,(800) 558-0653,Not found
Queen of Hearts of El Dorado Hills,"3352 Mesa Verdes Dr, El Dorado Hills, CA 95762",Not available,Assisted Living,https://www.caring.com/senior-living/california/el-dorado-hills/queen-of-hearts-of-el-dorado-hills-95762,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/el-dorado-hills/sunny-hill-home-care/52674/
Shearwater Residence,"6526 Main Ave., Orangevale, CA 95662","$4,500",Assisted Living,https://www.caring.com/senior-living/california/orangevale/shearwater-residence,16,(855) 642-5386,Not found
Libertad Manor,"3017 Subaru Ct, Sacramento, CA 95826",Not available,Assisted Living,https://www.caring.com/senior-living/california/sacramento/libertad-manor-95826,6,(800) 558-0653,Not found
Divine Mercy Home Care,"10239 Lanesborugh Ave., Bakersfield, CA 93311",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/divine-mercy-home-care-bakersfield,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/divine-mercy-home-care/51461/
Auburn Ravine Terrace,"750 Auburn Ravine Road, Auburn, CA 95603",Not available,Assisted Living,https://www.caring.com/senior-living/california/auburn/auburn-ravine-terrace-95603,25,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ca/auburn/auburn-ravine-terrace/555645/
Atria El Camino Gardens,"2426 Garfield Avenue, Carmichael, CA 95608","$3,195",Assisted Living,https://www.caring.com/senior-living/california/carmichael/atria-el-camino-gardens-95608,324,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/carmichael/atria-el-camino-gardens/3673/
Silvercrest Manor,"902 BRENTWOOD DRIVE, Bakersfield, CA 93306",Not available,Assisted Living,https://www.caring.com/senior-living/california/bakersfield/silvercrest-manor-bakersfield,11,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/bakersfield/silvercrest-manor/9526/
All Seasons | Residential Assisted Living,"8731 Central Ave, Orangevale, CA 95662","$8,000",Assisted Living,https://www.caring.com/senior-living/california/orangevale/all-seasons-residential-assisted-living-95662,Unknown,(800) 558-0653,Not found
Almond Grove Assisted Living,"6135 Almond Avenue, Orangevale, CA 95662",Not available,Assisted Living,https://www.caring.com/senior-living/california/orangevale/almond-grove-assisted-living,145,(800) 558-0653,Not found
Angel's Sunrise Villa I,"2544 Floradale Way, Lincoln, CA 95648","$5,600",Assisted Living,https://www.caring.com/senior-living/california/lincoln/angels-sunrise-villa-i-95648,Unknown,(800) 558-0653,Not found
A Bright Future Care Home,"4136 Singing Tree Way, Antelope, CA 95843","$3,300",Assisted Living,https://www.caring.com/senior-living/california/antelope/a-bright-future-95843-2,6,(833) 691-4383,https://www.seniorcare.com/assisted-living/ca/antelope/a-bright-future/50752/
Friendly Care Home II,"9009 Plum Blossom Ct, Orangevale, CA 95662","$5,000",Assisted Living,https://www.caring.com/senior-living/california/orangevale/friendly-care-home-ii-orangevale-california,6,(844) 507-0131,https://www.seniorcare.com/assisted-living/ca/orangevale/friendly-care-home-ii/5790/
Summerset Lincoln,"550 2nd Street, Lincoln, CA 95648",Not available,Assisted Living,https://www.caring.com/senior-living/california/lincoln/summerset-lincoln,162,(800) 558-0653,Not found
New West Haven,"2551 Cameo Drive, Cameron Park, CA 95682","$3,350",Assisted Living,https://www.caring.com/senior-living/california/cameron-park/new-west-haven,37,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/shingle-springs/new-west-haven-ii/8140/
"The Pines, A Merrill Gardens Community","500 West Ranchview Drive, Rocklin, CA 95765","$2,795",Assisted Living,https://www.caring.com/senior-living/california/rocklin/the-pines-a-merrill-gardens-community-95765,142,(800) 558-0653,Not found
Loomis Home Care,"7964 Rasmussen Rd., Loomis, CA 95650","$4,800",Assisted Living,https://www.caring.com/senior-living/california/loomis/loomis-home-care-95650,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/loomis/loomis-home-care/7419/
Eskaton Granite Bay,"8550 Barton Road, Granite Bay, CA 95746","$4,309",Assisted Living,https://www.caring.com/senior-living/california/granite-bay/eskaton-granite-bay,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/granite-bay/eskaton-lodge-granite-bay/51542/
Ivy Park at Sacramento,"345 Munroe Street, Sacramento, CA 95825","$4,195",Assisted Living,https://www.caring.com/senior-living/california/sacramento/ivy-park-at-sacramento,Unknown,(800) 558-0653,Not found
Oakmont of El Dorado Hills,"2020 Town Center West Way, El Dorado Hills, CA 95762","$4,695",Assisted Living,https://www.caring.com/senior-living/california/el-dorado-hills/oakmont-of-el-dorado-hills,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/el-dorado-hills/oak-creek-senior-care/52199/
Woodland Gardens Senior Living,"240 Palm Ave, Woodland, CA 95695","$2,600",Assisted Living,https://www.caring.com/senior-living/california/woodland/woodland-gardens-senior-living,12,(800) 558-0653,Not found
Folsom Comfort Care Home,"336 Sprig Circle, Folsom, CA 95630",Not available,Assisted Living,https://www.caring.com/senior-living/california/folsom/folsom-comfort-care-home-95630,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/folsom/folsom-comfort-care/5724/
Oakmont of Westpark,"2400 Pleasant Grove Blvd., Roseville, CA 95747","$4,495",Assisted Living,https://www.caring.com/senior-living/california/roseville/oakmont-of-westpark,120,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/roseville/oakmont-of-roseville/52212/
Ivy Ridge Assisted Living,"2030 23rd Street, Sacramento, CA 95818","$2,600",Assisted Living,https://www.caring.com/senior-living/california/sacramento/ivy-ridge-assisted-living-sacramento,36,(800) 558-0653,Not found
Prairie City Landing,"645 Willard Drive, Folsom, CA 95630","$3,885",Assisted Living,https://www.caring.com/senior-living/california/folsom/prairie-city-landing,200,(800) 558-0653,Not found
Eskaton Gold River,"11390 Coloma Road, Gold River, CA 95670","$6,493",Assisted Living,https://www.caring.com/senior-living/california/gold-river/eskaton-gold-river,134,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/rancho-cordova/eskaton-gold-river-lodge/5484/
Chateau on Capitol Avenue - CLOSED,"2701 Capitol Ave, Sacramento, CA 95816","$2,728",Assisted Living,https://www.caring.com/senior-living/california/sacramento/chateau-on-capitol-avenue-closed,81,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/chateau-on-capitol-avenue/4599/
Spanish Vines,"7548 Greenhaven Dr., Sacramento, CA 95831","$3,600",Assisted Living,https://www.caring.com/senior-living/california/sacramento/spanish-vines,Unknown,(800) 558-0653,Not found
The Elderly Inn #3,"8361 Canyon Oak. Dr, Citrus Heights, CA 95610",Not available,Assisted Living,https://www.caring.com/senior-living/california/citrus-heights/the-elderly-inn-3-95610,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/citrus-heights/elderly-inn-iii/5311/
The Chateau at River's Edge,"641 Feature Dr, Sacramento, CA 95825",Not available,Assisted Living,https://www.caring.com/senior-living/california/sacramento/the-chateau-at-rivers-edge-95825,143,(800) 558-0653,https://www.seniorcare.com/assisted-living/ca/sacramento/chateau-at-river-s-edge/4576/
Vita Bella Elderly Care III,"6700 Sun River Dr, Sacramento, CA 95820","$3,500",Assisted Living,https://www.caring.com/senior-living/california/sacramento/vita-bella-elderly-care-iii,14,(800) 558-0653,Not found
