Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Azalea Estates of Slidell,"354 Robert Blvd, Slidell, LA 70458","$2,700",Assisted Living,https://www.caring.com/senior-living/louisiana/slidell/azalea-estates-of-slidell-70458,15,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/slidell/azalea-estates-of-slidell-level-3/19195/
St Joseph Manor,"1201 Cardinal Dr, Thibodaux, LA 70301",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/thibodaux/st-joseph-manor-thibodaux,Unknown,(800) 558-0653,Not found
Poydras Home,"5354 Magazine Street, New Orleans, LA 70115",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/poydras-home-70115,Unknown,(800) 558-0653,Not found
West Bank Lighthouse In New Orleans,"1712 Holiday Dr, New Orleans, LA 70131",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/west-bank-lighthouse-in-new-orleans-70131,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/new-orleans/a-d-adult-residential-care-westbank/19161/
Bowmans Adult Residential Care,"1400 Delery St, New Orleans, LA 70117",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/bowmans-adult-residential-care,Unknown,(800) 558-0653,Not found
Ville Ste. Marie Senior Living Community,"4112 Jefferson Hwy, Jefferson, LA 70121","$2,700",Assisted Living,https://www.caring.com/senior-living/louisiana/jefferson/ville-ste-marie-senior-living-community-70121,87,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/jefferson/ville-ste-marie-senior-living-community-level-3/19142/
The Suites at Sugar Mill Point,"220 Valhi Boulevard, Houma, LA 70360",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/houma/the-suites-at-sugar-mill-point-70360,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/houma/the-suites-at-sugar-mill-point-level-2/19211/
Marion's Independent Living,"21180 Hwy 22, Ponchatoula, LA 70454",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/ponchatoula/marion-s-independent-living,Unknown,(800) 558-0653,Not found
The Phoenix at Hammond,"15385 De Marco Ln, Hammond, LA 70403","$3,600",Assisted Living,https://www.caring.com/senior-living/louisiana/hammond/the-phoenix-at-hammond,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/hammond/the-phoenix-at-hammond/55819/
The Claiborne at Thibodaux,"2495 Talbot Avenue, Thibodaux, LA 70301",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/thibodaux/the-claiborne-at-thibodaux,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/thibodaux/the-claiborne-at-thibodaux-level-3/55798/
Audubon Care Homes – Dreyfous House,"4713 Dreyfous Avenue, Metairie, LA 70006",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/audubon-care-homes-dreyfous-house,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/audubon-care-homes-phosphor-house/55756/
Snows Place Of Caring,"2311 Soniat St, New Orleans, LA 70115",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/snows-place-of-caring,Unknown,(800) 558-0653,Not found
Grace Lynn Group Home,"5819 Saint Roch Ave, New Orleans, LA 70122",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/grace-lynn-group-home,Unknown,(800) 558-0653,Not found
Velma M Taylor,"4026 N Robertson St, New Orleans, LA 70117",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/velma-m-taylor,Unknown,(800) 558-0653,Not found
Woldenberg Village,"3701 Behrman Place, New Orleans, LA 70114",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/woldenberg-village,Unknown,(800) 558-0653,Not found
HomeLife in the Gardens,"1101 Aline St, New Orleans, LA 70115","$1,900",Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/homelife-in-the-gardens-70115,Unknown,(800) 558-0653,Not found
SummerHouse Ashton Manor,"270 Ashton Plantation Blvd, Luling, LA 70070",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/luling/summerhouse-ashton-manor,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/luling/summerhouse-ashton-manor-level-2/55809/
Peristyle Residences - The Jefferson,"224 Central Ave, Jefferson, LA 70121",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/jefferson/peristyle-residences-the-jefferson,Unknown,(800) 558-0653,Not found
Chateau De Notre Dame,"2832 BURDETTE STREET, New Orleans, LA 70125",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/chateau-de-notre-dame-70125,171,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/new-orleans/chateau-de-notre-dame-community-care-center/195589/
Peristyle Lakeview House,"858 Mouton Street, New Orleans, LA 70124",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/peristyle-lakeview-house-new-orleans,Unknown,(800) 558-0653,Not found
Inspired Living at Kenner,"3801 Loyola Dr, Kenner, LA 70065","$3,500",Assisted Living,https://www.caring.com/senior-living/louisiana/kenner/inspired-living-at-kenner-70065,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/kenner/inspired-living-at-kenner-level-3/55784/
Providing Accessible Living,"200 Verret St, New Orleans, LA 70114",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/providing-accessible-living,Unknown,(800) 558-0653,Not found
Tranquil Living,"4500 Leo Stree, Marrero, LA 70072",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/marrero/tranquil-living-70072,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/marrero/tranquil-living-level-2/46355/
Temples Group Home,"8320 Grant St, New Orleans, LA 70126",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/temples-group-home,Unknown,(800) 558-0653,Not found
Peristyle Honeysuckle House,"824 Honeysuckle Street, Gretna, LA 70056",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/gretna/peristyle-honeysuckle-house-gretna,Unknown,(800) 558-0653,Not found
Academy House Residential Care Homes- Harvard House,"4012 Harvard Avenue, Metairie, LA 70006","$3,700",Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/academy-house-residential-care-homes-harvard-house,Unknown,(504) 732-1264,https://www.seniorcare.com/assisted-living/la/metairie/academy-house-level-1/19128/
Lambeth House,"150 Broadway, New Orleans, LA 70118",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/lambeth-house,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/new-orleans/lambeth-house-assisted-living-level-3/19173/
Peristyle Lake Louise,"4613 Lake Louise, Metairie, LA 70006",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/peristyle-lake-louise,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/peristyle-lake-louise-level-1/55758/
The Suites at Algiers Point,"813 Pelican Ave, New Orleans, LA 70114",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/the-suites-at-algiers-point,53,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/new-orleans/the-suites-at-algiers-point-level-3/46309/
SummerHouse Vista Shores,"5958 St Bernard Ave, New Orleans, LA 70122",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/summerhouse-vista-shores,50,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/new-orleans/summerhouse-vista-shores-level-2/53656/
Westminister Tower,"2301 Idaho Avenue, Kenner, LA 70062",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/kenner/westminister-tower-70062,Unknown,(800) 558-0653,Not found
Fidelis Care II,"4000 Kent Ave, Metairie, LA 70006","$4,000",Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/fidelis-care-ii,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/fidelis-care-ii-level1/19132/
St Maurice,"5467 Saint Claude Ave, New Orleans, LA 70117",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/st-maurice-70117,Unknown,(800) 558-0653,Not found
St Francis Villa Assisted Living,"10411 Jefferson Highway, River Ridge, LA 70123",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/river-ridge/st-francis-villa-assisted-living,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/new-orleans/st-francis-villa-assisted-living-level-3/19141/
Fidelis Janice House,"4421 Janice Ave, Metairie, LA 70003","$4,000",Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/fidelis-janice-house,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/fidelis-janice-house-llc-level-2/55780/
Peristyle Richland House,"3521 Richland Avenue, Metairie, LA 70002",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/peristyle-richland-house-metairie,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/peristyle-lake-louise-level-1/55758/
Beau Maison by Peristyle Residences,"3520 Cleary Avenue, Metairie, LA 70002","$5,500",Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/beau-maison-by-peristyle-residences,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/beau-maison-level-2/55778/
Alexander Milne Home For Girls,"1913 Gentilly Blvd, New Orleans, LA 70119",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/new-orleans/alexander-milne-home-for-girls,56,(800) 558-0653,https://www.seniorcare.com/assisted-living/ms/laurel/alexander-milne-home-for-women/30335/
St. Joseph of Harahan,"405 Folse Street, Harahan, LA 70123",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/harahan/st-joseph-of-harahan,206,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/harahan/st-joseph-of-harahan/195374/
Old Metairie Gardens by Peristyle Residences,"344 Lake Ave., Metairie, LA 70005",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/old-metairie-gardens-by-peristyle-residences,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/old-metairie-gardens-i-level-2/55757/
Sunrise of Metairie,"3732 West Esplanade Ave. South, Metairie, LA 70002","$6,262",Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/sunrise-of-metairie-70002,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/sunrise-of-metairie-level-3/19139/
Schouest House,"7004 Schouest St, Metairie, LA 70003",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/schouest-house,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/schouest-house-level-1/19136/
Fidelis Care I,"916 Martin Behrman Walk, Metairie, LA 70005","$4,000",Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/fidelis-care-i-metairie-louisiana,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/fidelis-care-i/19131/
Colonial Oaks Living Center,"4312 Ithaca Street, Metairie, LA 70006",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/colonial-oaks-living-center-70006,110,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/metairie/colonial-oaks-living-center/195536/
Courtyard Retirement & Assisted Living,"308 Sidney Martin Road,, Lafayette, LA 70507","$2,700",Assisted Living,https://www.caring.com/senior-living/louisiana/lafayette/courtyard-retirement-assisted-living,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/lafayette/courtyard-retirement-assisted-living-inc-level-3/19145/
Lake Villa House,"4212 Lake Villa Dr, Metairie, LA 70002",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/lake-villa-house,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/lake-villa-house-level-1/19135/
Wynhoven Healthcare Center,"1050 Medical Center Blvd, Marrero, LA 70072",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/marrero/wynhoven-healthcare-center,188,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/marrero/wynhoven-community-care-center/195210/
The Blake at Colonial Club,"7904 Jefferson Hwy, Harahan, LA 70123",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/harahan/the-blake-at-colonial-club,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/harahan/the-blake-at-colonial-club-level-3/55787/
Lafreniere Assisted Living Center,"6555 Park Manor Dr, Metairie, LA 70003",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/lafreniere-assisted-living-center-70003,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/lafreniere-assisted-living-and-memory-care-level-3/19140/
Laketown Village,"1600 Joe Yenni Blvd, Kenner, LA 70065","$2,250",Assisted Living,https://www.caring.com/senior-living/louisiana/kenner/laketown-village,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/kenner/laketown-village-residential-care-memory-care-level-3/19138/
Eastridge Senior Living Suites,"2309 Richard Street, Abbeville, LA 70510",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/abbeville/eastridge-senior-living-suites,Unknown,(800) 558-0653,Not found
Metairie Heights by Peristyle Residences,"2701 Metairie Heights, Metairie, LA 70002",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/metairie-heights-by-peristyle-residences,Unknown,(800) 558-0653,Not found
Fidelis Scofield House,"3721 Scofield St, Metairie, LA 70002","$4,000",Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/fidelis-scofield-house,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/fidelis-scofield-house-llc-level-2/55781/
Peristyle Henican House,"5511 Meadowdale, Metairie, LA 70003",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/peristyle-henican-house-metairie,Unknown,(800) 558-0653,Not found
Gateway Recovery Systems,"4103 Lac Couture Drive, Harvey, LA 70058",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/harvey/gateway-recovery-systems,Unknown,(800) 558-0653,Not found
Garden View Assisted Living New Iberia,"1000 Darby Lane, New Iberia, LA 70560","$3,400",Assisted Living,https://www.caring.com/senior-living/louisiana/new-iberia/garden-view-assisted-living-new-iberia-new-iberia,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/new-iberia/garden-view-assisted-living-level-3/19125/
Woodbriar Southern Style Assisted Living and Memory Care,"213 E Etienne St, Maurice, LA 70555",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/maurice/woodbriar-southern-style-assisted-living-and-memory-care-70555,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/maurice/woodbriar-assisted-living-memory-care-level-3/55821/
"Cedarwood Manor, Inc.","800 Avenue J, Lake Charles, LA 70615",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/lake-charles/cedarwood-manor-inc-70615,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/lake-charles/cedarwood-manor/19095/
Cornerstone at the Ranch,"103 West Martial Avenue, Lafayette, LA 70508",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/lafayette/cornerstone-at-the-ranch-70508,148,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/lafayette/cornerstone-at-the-ranch/195565/
Stonebridge Place,"1511 S Huntington St., Sulphur, LA 70663","$3,400",Assisted Living,https://www.caring.com/senior-living/louisiana/sulphur/stonebridge-place-70663,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/sulphur/stonebridge-place-level-3/19098/
Southwind Assisted Living,"626 Crowley/Rayne Highway, Crowley, LA 70526",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/crowley/southwind-assisted-living,Unknown,(800) 558-0653,Not found
The Blake at Lafayette,"400 Polly Lane, Lafayette, LA 70508",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/lafayette/the-blake-at-lafayette-70508,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/lafayette/the-blake-at-lafayette-level-3/55795/
The Vincent Senior Living,"2201 Verot School Road, Lafayette, LA 70508","$2,275",Assisted Living,https://www.caring.com/senior-living/louisiana/lafayette/the-vincent-senior-living,Unknown,(800) 558-0653,Not found
Plein de Vie Estates,"306 Woodrich Lane, Lafayette, LA 70507","$4,000",Assisted Living,https://www.caring.com/senior-living/louisiana/lafayette/plein-de-vie-estates,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/lafayette/plein-de-vie-estates/55793/
The Columns of Bastrop,"10280 Boswell St, Bastrop, LA 71220","$3,000",Assisted Living,https://www.caring.com/senior-living/louisiana/bastrop/the-columns-of-bastrop,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/bastrop/the-columns-of-bastrop-assisted-living-community-level-3/19158/
Fidelis Care IV,"4801 Tartan Street, Metairie, LA 70003","$4,000",Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/fidelis-care-iv,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/fidelis-care-ii-level1/19132/
Rosewood Assisted Living,"203 Rue Fontaine, Lafayette, LA 70508","$4,000",Assisted Living,https://www.caring.com/senior-living/louisiana/lafayette/rosewood-assisted-living-lafayette,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/lafayette/rosewood-assisted-living-level-3/55794/
Villae Duchesne,"332 Castille Street, Sunset, LA 70584",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/sunset/villae-duchesne-70584,Unknown,(800) 558-0653,Not found
Arbor Rose,"243 Sistrunk Rd, Farmerville, LA 71241",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/farmerville/arbor-rose,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/farmerville/arbor-rose-assisted-living-level-3/19212/
Serenity Senior Residence,"3949 Meadowdale St, Metairie, LA 70002",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/serenity-senior-residence,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/serenity-senior-residences-level-2/19137/
Sage Oak Assisted Living and Memory Care of Lake Charles,"5650 Weaver Road , Lake Charles, LA 70605","$5,775",Assisted Living,https://www.caring.com/senior-living/louisiana/lake-charles/sage-oak-assisted-living-and-memory-care-of-lake-charles,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/lake-charles/sage-oak-al-memory-care-of-lake-charles-house-1/55755/
Villa Maria Retirement Center,"3905 Kingston Place, Lake Charles, LA 70605",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/lake-charles/villa-maria-retirement-center-70605,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/lake-charles/villa-maria-retirement-center-level-3/19100/
Acadia St. Landry Guest House,"830 S. BROADWAY, Church Point, LA 70525",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/church-point/acadia-st-landry-guest-house-church-point,134,(800) 558-0653,Not found
Brookdale Lafayette,"215 West Farrel Rd., Lafayette, LA 70508","$4,070",Assisted Living,https://www.caring.com/senior-living/louisiana/lafayette/brookdale-lafayette,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/lafayette/brookdale-lafayette-level-3/19147/
Vermilion Health Care Center,"14008 CHENEAU ROAD, Kaplan, LA 70548",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/kaplan/vermilion-health-care-center-kaplan,120,(800) 558-0653,Not found
Camelot of Broussard,"418 Albertson Parkway, Broussard, LA 70518",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/broussard/camelot-of-broussard-70518,148,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/broussard/camelot-of-broussard/195592/
Azalea Estates of New Iberia,"1318 Andre Street, New Iberia, LA 70563","$3,015",Assisted Living,https://www.caring.com/senior-living/louisiana/new-iberia/azalea-estates-of-new-iberia-70563,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/new-iberia/azalea-estates-of-new-iberia-level-3/19124/
LeGrand Health Care & Rehabilitation Center,"650 Holt St, Bastrop, LA 71220",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/bastrop/legrand-health-care-rehabilitation-center,125,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/bastrop/legrand-healthcare-and-rehabilitation-center/195554/
Carriage House at The Verandah,"5851 Gray Market Drive , Lake Charles, LA 70605","$3,100",Assisted Living,https://www.caring.com/senior-living/louisiana/lake-charles/carriage-house-at-the-verandah,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/lake-charles/carriage-house-at-the-verandah-level-3/55768/
Leslie Lakes Retirement Center,"1355 SIXTH STREET, Arcadia, LA 71001",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/arcadia/leslie-lakes-retirement-center-71001,150,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/arcadia/leslie-lakes-retirement-center/195572/
Maison De Lafayette,"2707 KALISTE SALOOM ROAD, Lafayette, LA 70508",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/lafayette/maison-de-lafayette-70508,189,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/lafayette/maison-de-lafayette/195365/
Northeast Louisiana War Veterans Home,"6700 Highway 165 North, Monroe, LA 71203",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/monroe/northeast-louisiana-war-veterans-home-71203,156,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/monroe/northeast-la-war-veterans-home/195628/
St. Joseph's Assisted Living,"2301 Sterlington Rd, Monroe, LA 71203",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/monroe/st-joseph-s-assisted-living,130,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/monroe/st-joseph-assisted-living-center/19178/
Affiliated Blind,"409 W Saint Mary Blvd, Lafayette, LA 70506",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/lafayette/affiliated-blind,Unknown,(800) 558-0653,Not found
Brookdale Lake Charles,"2420 Country Club Rd., Lake Charles, LA 70605","$3,253",Assisted Living,https://www.caring.com/senior-living/louisiana/lake-charles/brookdale-lake-charles,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/lake-charles/brookdale-lake-charles-level-3/19097/
River Oaks Retirement Manor,"2500 E. SIMCOE STREET, Lafayette, LA 70501",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/lafayette/river-oaks-retirement-manor-70501,100,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/lafayette/river-oaks-retirement-manor/195502/
Chennault Place Inc,"1200 Canvasback St, Lake Charles, LA 70615",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/lake-charles/chennault-place-inc,Unknown,(800) 558-0653,Not found
Serenity Senior Residence,"817 Aurora Ave, Metairie, LA 70005",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/metairie/serenity-senior-residence-metairie,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/metairie/serenity-senior-residences-level-2/19137/
The Gardens Assisted Living,"1401 Country Club Road, Lake Charles, LA 70605","$3,366",Assisted Living,https://www.caring.com/senior-living/louisiana/lake-charles/the-gardens-assisted-living-lake-charles,Unknown,(844) 546-9275,Not found
Azalea Estates of Monroe,"4380 Old Sterlington Rd, Monroe, LA 71203","$2,570",Assisted Living,https://www.caring.com/senior-living/louisiana/monroe/azalea-estates-of-monroe-71203,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/monroe/azalea-estates-of-monroe-level-3/19177/
Trustwell Living at Russ Place,"165 Jefferson Ave, Ruston, LA 71270","$3,495",Assisted Living,https://www.caring.com/senior-living/louisiana/ruston/trustwell-living-at-russ-place,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/ruston/trustwell-living-at-ruston-level-3/19151/
The Gardens at Georgia Tucker,"405 Stubbs Avenue, Monroe, LA 71201",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/monroe/the-gardens-at-georgia-tucker-71201,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/monroe/the-gardens-at-georgia-tucker-level-3/55805/
BeeHive Homes of Youngsville,"500 Copper Meadows Blvd, Youngsville, LA 70592",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/youngsville/beehive-homes-of-youngsville,Unknown,(800) 558-0653,Not found
Beehive Homes Of Picayune,"4000 Wildwood Rd, Picayune, MS 39466",Not available,Assisted Living,https://www.caring.com/senior-living/mississippi/picayune/beehive-homes-of-picayune,15,(800) 558-0653,Not found
The Columns of West Monroe,"3702 Cypress St, West Monroe, LA 71291","$3,295",Assisted Living,https://www.caring.com/senior-living/louisiana/west-monroe/the-columns-of-west-monroe,Unknown,(800) 558-0653,Not found
Pilgrim Manor Skilled Nursing & Rehabilitation,"1524 Doctors Drive, Bossier City, LA 71111",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/bossier-city/pilgrim-manor-skilled-nursing-rehabilitation-71111,155,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/bossier-city/pilgrim-manor-skilled-nursing-and-rehabilitation/195594/
The Arbor and Terrace of Ruston,"4518 Highway 80 East, Ruston, LA 71270",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/ruston/the-arbor-and-terrace-of-ruston,50,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/ruston/the-arbor-and-terrace-senior-center-of-ruston-level-3/19152/
St. Joseph Assisted Living,"2299 Sterlington Rd, Monroe, LA 71203",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/monroe/st-joseph-assisted-living-monroe,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/monroe/st-joseph-assisted-living-center/19178/
Amera West Monroe Senior Living & Memory Care,"110 Regency Place, West Monroe, LA 71291","$2,950",Assisted Living,https://www.caring.com/senior-living/louisiana/west-monroe/amera-west-monroe-senior-living-memory-care,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/la/west-monroe/amera-senior-living-memory-care/19183/
Camelot Rehabilitation at Magnolia Park,"1511 Dulles Drive, Lafayette, LA 70506",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/lafayette/camelot-rehabilitation-at-magnolia-park,160,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/lafayette/camelot-rehabilitation-at-magnolia-park/195573/
Coastal Landing,"142 Neptune Drive, Brunswick, ME 04011",Not available,Assisted Living,https://www.caring.com/senior-living/maine/brunswick/coastal-landing,82,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/brunswick/coastal-landing/56882/
"Forest Haven Nursing & Rehab Ctr, Llc","171 Thrasher Drive, Jonesboro, LA 71251",Not available,Assisted Living,https://www.caring.com/senior-living/louisiana/jonesboro/forest-haven-nursing-rehab-ctr-llc,139,(800) 558-0653,https://www.seniorcare.com/nursing-homes/la/jonesboro/forest-haven-nursing-rehab-ctr-llc/195463/
Sabine Place,"5301 Meeks Drive, Orange, TX 77632","$3,769",Assisted Living,https://www.caring.com/senior-living/texas/orange/sabine-house-77632,42,(800) 558-0653,https://www.seniorcare.com/assisted-living/tx/orange/sabine-place/40734/
Bolster Heights Residential Care,"26 Bolster St, Auburn, ME 04210",Not available,Assisted Living,https://www.caring.com/senior-living/maine/auburn/bolster-heights-residential-care-04210,84,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/auburn/bolster-heights-residential-care/19288/
Country Village Assisted Living,"960 Meadow Road,, Casco, ME 04015",Not available,Assisted Living,https://www.caring.com/senior-living/maine/casco/country-village-assisted-living,30,(800) 558-0653,https://www.seniorcare.com/assisted-living/me/casco/country-village-assisted-living/19359/
The Odd Fellows’ and Rebekahs’ Home of Maine,"85 Caron Lane , Auburn, ME 04210",Not available,Assisted Living,https://www.caring.com/senior-living/maine/auburn/the-odd-fellows-and-rebekahs-home-of-maine,26,(800) 558-0653,https://www.seniorcare.com/nursing-homes/me/auburn/odd-fellows-rebekahs-home-of-maine/205170/
