Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Clarendale at Bellevue Place,"7632 Highway 70 South, Nashville, TN 37221","$4,215",Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/clarendale-at-bellevue-place,93,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/nashville/clarendale-at-bellevue-place/58850/
Life Care Center of Old Hickory Village,"1250 Robinson Road, Old Hickory, TN 37138",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/old-hickory/life-care-center-of-old-hickory-village-37138,124,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/old-hickory/life-care-center-of-old-hickory-village/445509/
Richland Place,"500 Elmington Ave, Nashville, TN 37205",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/richland-place-37205,Unknown,(800) 558-0653,Not found
Belvedere Commons of Franklin,"303 South Royal Oaks Boulevard, Franklin, TN 37064","$3,350",Assisted Living,https://www.caring.com/senior-living/tennessee/franklin/belvedere-commons-of-franklin,99,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/franklin/belvedere-commons-of-franklin/58774/
Park Place Retirement,"31 Executive Park Drive, Hendersonville, TN 37075",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/hendersonville/park-place-retirement-37075,49,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/hendersonville/park-place-retirement-community/39500/
Blakeford at Green Hills,"11 Burton Hills Boulevard, Nashville, TN 37215","$5,765",Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/blakeford-at-green-hills-nashville-tennessee,83,(800) 558-0653,Not found
AdamsPlace,"1927 Memorial Blvd, Murfreesboro, TN 37129",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/murfreesboro/adams-place-37129,40,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/murfreesboro/adamsplace-llc/445392/
Azalea Trace Assisted Living,"4107 Gallitan, Nashville, TN 37216",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/azalea-trace-assisted-living,Unknown,(800) 558-0653,Not found
Knowles Home Assisted Living and Adult Day Services,"1010 CAMILLA CALDWELL LANE, Nashville, TN 37218",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/knowles-home-assisted-living-and-adult-day-services-37218,100,(800) 558-0653,Not found
The Pavilion Senior Living at Lebanon,"1409 Cornerstone Place, Lebanon, TN 37087",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/lebanon/the-pavilion-senior-living-at-lebanon,74,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/lebanon/the-pavilion-assisted-living/58822/
Golden Living Community - Brandywood,"553 EAST BLEDSOE STREET, Gallatin, TN 37066",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/gallatin/golden-living-community-brandywood-37066,49,(800) 558-0653,Not found
Nhc Place At The Trace,"8353 Highway 100, Nashville, TN 37221",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/nhc-place-at-the-trace,99,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/nashville/nhc-place-at-the-trace/58854/
Stones River Manor,"205 Haynes Drive, Murfreesboro, TN 37129",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/murfreesboro/stones-river-manor-inc-37129-2,100,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/murfreesboro/stones-river-manor/39542/
Morningside of Belmont,"1710 Magnolia Boulevard, Nashville, TN 37212","$2,600",Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/morningside-of-belmont-37212,130,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/nashville/morningside-of-belmont/39482/
Brookdale Gallatin - Dark Prod Test Copy,"400 Hancock Street, Gallatin, TN 37066",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/gallatin/brookdale-gallatin-test,74,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/gallatin/brookdale-gallatin/39430/
The Reserve at Spring Hill,"2000 Reserve Boulevard, Spring Hill, TN 37174","$2,990",Assisted Living,https://www.caring.com/senior-living/tennessee/spring-hill/the-reserve-at-spring-hill,68,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/spring-hill/the-reserve-at-spring-hill/445531/
Brookdale Belle Meade,"6767 Brookmont Terrace, Nashville, TN 37205","$4,950",Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/brookdale-belle-meade,184,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/nashville/brookdale-belle-meade/39445/
Symphony Assisted Living and Memory Care,"1020 Harmony Hills Dr, Franklin, TN 37064",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/franklin/symphony-assisted-living-and-memory-care-37064,96,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/franklin/symphony-assisted-living-and-memory-support/53279/
Jubilee Hills Goodlettsville,"322 Northcreek Blvd., Goodlettsville, TN 37072",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/goodlettsville/jubilee-hills-goodlettsville,Unknown,(800) 558-0653,Not found
The Goldton at Spring Hill,"3056 Miles Johnson Parkway, Spring Hill, TN 37174","$2,800",Assisted Living,https://www.caring.com/senior-living/tennessee/spring-hill/the-goldton-at-spring-hill,97,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/spring-hill/the-goldton-at-spring-hill/58883/
Somerby Franklin,"870 Oak Meadow Drive, Franklin, TN 37064",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/franklin/somerby-franklin,96,(800) 558-0653,Not found
McKendree Village,"4347 Lebanon Road, Hermitage, TN 37076","$1,500",Assisted Living,https://www.caring.com/senior-living/tennessee/hermitage/mckendree-village,180,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/hermitage/mckendree-village/445491/
AVIVA Maybelle Carter,"208 West Due West Ave., Madison, TN 37115","$2,500",Assisted Living,https://www.caring.com/senior-living/tennessee/madison/aviva-maybelle-carter,103,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/madison/sage-hill-at-maybelle-carter/39469/
Red Cedar Glen,"202 Walton Ferry Road, Hendersonville, TN 37075","$2,450",Assisted Living,https://www.caring.com/senior-living/tennessee/hendersonville/red-cedar-glen,Unknown,(800) 558-0653,Not found
Providence Place of Mt. Juliet Senior Living Community,"1020 Charlie Daniels Parkway, Mount Juliet, TN 37122",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/mount-juliet/providence-place-of-mt-juliet-senior-living-community,55,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/mount-juliet/providence-place-of-mt-juliet/39507/
American House Murfreesboro,"3211 Memorial Boulevard, Murfreesboro, TN 37129","$4,690",Assisted Living,https://www.caring.com/senior-living/tennessee/murfreesboro/american-house-murfreesboro,80,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/murfreesboro/american-house-murfreesboro/39400/
The Village at Bellevue,"8118B Sawyer Brown Rd, Nashville, TN 37221","$4,995",Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/the-village-at-bellevue,99,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/nashville/the-village-at-bellevue/39571/
NHC Place at Cool Springs,"211 Cool Springs Blvd, Franklin, TN 37067",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/franklin/nhc-place-at-cool-springs-37067,121,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/franklin/nhc-place-at-cool-springs/445475/
Park Manor Apartments,"115 Woodmont Blvd, Nashville, TN 37205",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/park-manor-apartments,64,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/nashville/abe-s-garden-park-manor-apartments/58848/
The Waterford in Smyrna,"10540 Cedar Grove Rd, Smyrna, TN 37167",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/smyrna/the-waterford-in-smyrna-37167,92,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/smyrna/the-waterford-in-smyrna/39572/
The Waters Of Smyrna,"202 Enon Springs Road East, Smyrna, TN 37167",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/smyrna/the-waters-of-smyrna,91,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/smyrna/the-waters-of-smyrna-llc/445502/
Village Manor Assisted Living,"101 TIGER BOULEVARD, Lewisburg, TN 37091",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/lewisburg/village-manor-assisted-living,58,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/lewisburg/the-village-manor/39570/
Southerland Place - CLOSED,"200 Winners Circle South, Brentwood, TN 37027",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/brentwood/southerland-place-closed,48,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/brentwood/southerland-place/39528/
Morning Pointe of Spring Hill,"1001 McCutcheon Creek Lane, Spring Hill, TN 37174",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/spring-hill/morning-pointe-of-spring-hill,80,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/spring-hill/morning-pointe-of-spring-hill/58882/
The Meadows,"8044 Coley Davis Rd, Nashville, TN 37221",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/the-meadows-37221,20,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/nashville/the-meadows/58856/
The Opal at Music City,"2733 McCampbell, Nashville, TN 37214",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/the-opal-at-music-city,Unknown,(800) 558-0653,Not found
Grace House Residential Home for the Elderly,"2334 Floyd Ave., Murfreesboro, TN 37217",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/murfreesboro/grace-house-residential-home-for-the-elderly,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/murfreesboro/grace-house/58844/
Elite Elderly Care,"101 Dale Ave, Hendersonville, TN 37075",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/hendersonville/elite-elderly-care,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/hendersonville/elite-elderly-care/58787/
Nashville Center for Rehabilitation and Healing,"832 WEDGEWOOD AVENUE, Nashville, TN 37203",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/nashville-center-for-rehabilitation-and-healing,142,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/nashville/nashville-center-for-rehabilitation-and-healing-ll/445512/
Parkway Cove,"805 Bert Johnston, Covington, TN 38019",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/covington/parkway-cove,42,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/covington/parkway-cove/39502/
Uplands Village Community,"55 W Lake Rd, Pleasant Hill, TN 38578",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/pleasant-hill/uplands-village-community,28,(800) 558-0653,Not found
Northpark Village Senior Living,"700 N Dupont Ave, Madison, TN 37115",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/madison/northpark-village-senior-living,52,(800) 558-0653,https://www.seniorcare.com/assisted-living/mo/ozark/northpark-village-assisted-living-by-americare/30636/
Morning Pointe of Brentwood,"1522 Wilson Pike, Brentwood, TN 37027",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/brentwood/morning-pointe-of-brentwood-brentwood,80,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/brentwood/morning-pointe-of-brentwood/46344/
Boulevard Terrace Rehab-Nursing,"1530 Middle Tennessee Blvd, Murfreesboro, TN 37130",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/murfreesboro/boulevard-terrace-rehab-nursing,Unknown,(800) 558-0653,Not found
Cedar Hills Senior Living,"1250 Cedar Hills Dr, Cookeville, TN 38506",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/cookeville/cedar-hills-senior-living,55,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/cookeville/cedar-hills-retirement-center/39408/
Morning Pointe of Columbia,"2050 Union Place, Columbia, TN 38401",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/columbia/morning-pointe-of-columbia-38401,53,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/columbia/morning-pointe-of-columbia/39477/
"Mary, Queen of Angels","34 White Bridge Road, Nashville, TN 37205",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/mary-queen-of-angels-37205,130,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/nashville/mary-queen-of-angels/39468/
Hearthside Senior Living,"215 N Castle Heights Ave, Lebanon, TN 37087",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/lebanon/hearthside-senior-living-lebanon,49,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/lebanon/hearthside-at-castle-heights/39440/
Park View Meadows,"240 Mtcs Road, Murfreesboro, TN 37129","$2,914",Assisted Living,https://www.caring.com/senior-living/tennessee/murfreesboro/park-view-meadows,42,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/murfreesboro/park-view-meadows/39501/
Lakeshore Heartland,"3025 FERNBROOK LANE, Nashville, TN 37214",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/lakeshore-heartland-37214,66,(800) 558-0653,Not found
The Manor,"143 E Prince St, Gallatin, TN 37066",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/gallatin/the-manor-gallatin,Unknown,(800) 558-0653,Not found
Azalea Court,"207 Commerce Drive, Smyrna, TN 37167","$2,880",Assisted Living,https://www.caring.com/senior-living/tennessee/smyrna/azalea-court-assisted-living-by-americare-37167,62,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/smyrna/azalea-court/39383/
Cumberland View Towers,"1201 Cheyenne Blvd, Madison, TN 37115",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/madison/cumberland-view-towers,182,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/la-follette/cumberland-village-care/445276/
Hickory Gardens,"527 Old Hickory Blvd, Madison, TN 37115","$2,670",Assisted Living,https://www.caring.com/senior-living/tennessee/madison/hickory-gardens-assisted-living-by-americare-37115,42,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/madison/hickory-gardens-assisted-living-by-americare/39444/
"The David Jones, Jr. Assisted Living Center","1204 Schrader Acres Drive, Nashville, TN 37208",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/the-david-jones-jr-assisted-living-center,34,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/nashville/david-jones-jr-assisted-living-center/39523/
Brookdale Tullahoma,"801 Wilson Avenue, Tullahoma, TN 37388","$4,685",Assisted Living,https://www.caring.com/senior-living/tennessee/tullahoma/brookdale-tullahoma,76,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/tullahoma/brookdale-tullahoma/39564/
Metrocenter Teachers Apartments,"451 Ponder Pl, Nashville, TN 37228",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/metrocenter-teachers-apartments,Unknown,(800) 558-0653,Not found
Carriage House Inn,"311 Colloredo Blvd, Shelbyville, TN 37160","$1,745",Assisted Living,https://www.caring.com/senior-living/tennessee/shelbyville/carriage-house-inn-inc-37160,49,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/shelbyville/carriage-house-inn/39407/
West Meade Place,"1000 ST LUKE DRIVE, Nashville, TN 37205",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/nashville/west-meade-place-nashville,120,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/nashville/west-meade-place/445203/
Olive Branch Senior Living Community,"110 LUTHER ROAD, Dickson, TN 37055",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/dickson/olive-branch-senior-living-community,58,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/dickson/olive-branch-assisted-living/39499/
"The Arbors at Willow Springs, memory care assisted living by Americare","1040 Campbell Station Parkway, Spring Hill, TN 37174","$3,030",Assisted Living,https://www.caring.com/senior-living/tennessee/spring-hill/the-arbors-at-willow-springs-memory-care-assisted-living-by-americare-37174,71,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/spring-hill/willow-springs-assisted-living-and-alzheimers-care-by-americare/39595/
Skills Development Services Inc,"2776 Huntsville Hwy, Fayetteville, TN 37334",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/fayetteville/skills-development-services-inc-37334,Unknown,(800) 558-0653,Not found
Gardens of Hazel Green,"376 Jimmy Fisk Road, Hazel Green, AL 35750","$3,090",Assisted Living,https://www.caring.com/senior-living/alabama/hazel-green/gardens-of-hazel-green,Unknown,(256) 488-1116,https://www.seniorcare.com/assisted-living/al/hazel-green/gardens-of-hazel-green/53775/
Silverplume,"1104 Old Charlotte Rd, White Bluff, TN 37187",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/white-bluff/silverplume-37187,Unknown,(800) 558-0653,Not found
Tennessee Veterans' Home,"345 Compton Road, Murfreesboro, TN 37129",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/murfreesboro/tennessee-veterans-home-murfreesboro-37129,140,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/murfreesboro/tennessee-veterans-home/445270/
Life Care Center of Crossville,"80 Justice St, Crossville, TN 38555",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/crossville/life-care-center-of-crossville-38555-2,122,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/crossville/life-care-center-of-crossville/445167/
Poplar Estates Senior Living Community,"1310 ROSEWOOD DRIVE, Columbia, TN 38401",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/columbia/poplar-estates-senior-living-community,58,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/columbia/poplar-estates-retirement-center/39504/
Chippington Towers I,"94 Berkley Dr, Madison, TN 37115",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/madison/chippington-towers-i,Unknown,(800) 558-0653,Not found
JOINER VILLAGE,"139 Main St, Joiner, AR 72350",Not available,Assisted Living,https://www.caring.com/senior-living/arkansas/joiner/joiner-village,Unknown,(800) 558-0653,Not found
Brookdale Rock Springs,"640 Rock Springs Road, Kingsport, TN 37664","$5,005",Assisted Living,https://www.caring.com/senior-living/tennessee/kingsport/brookdale-rock-springs,70,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/kingsport/brookdale-rock-springs/39512/
Life Care Center of Tullahoma,"1715 N JACKSON ST, Tullahoma, TN 37388",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/tullahoma/life-care-center-of-tullahoma-37388,169,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/tullahoma/life-care-center-of-tullahoma/445238/
Covington's Convalescent Center - CLOSED,"115 CAYCE ST, Hopkinsville, KY 42240",Not available,Assisted Living,https://www.caring.com/senior-living/kentucky/hopkinsville/covington-s-convalescent-center-closed,72,(800) 558-0653,Not found
Someroak Senior Living,"10790 US-64, Somerville, TN 38068",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/somerville/someroak-senior-living-38068,40,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/somerville/someroak-senior-living/58880/
Pleasant Places by Majestic Residences,"570 State St, Cookeville, TN 38501","$4,500",Assisted Living,https://www.caring.com/senior-living/tennessee/cookeville/pleasant-places-by-majestic-residences,12,(800) 558-0653,Not found
Southern Oaks,"558 White Avenue, Henderson, TN 38340",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/henderson/southern-oaks,38,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/henderson/southern-oaks/39533/
Lynchburg Nursing Center,"40 NURSING HOME ROAD, Lynchburg, TN 37352",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/lynchburg/lynchburg-nursing-center-lynchburg,88,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/lynchburg/lynchburg-nursing-center/445279/
Heritage Pointe Senior Living,"1030 SOUTH MAPLE AVENUE, Cookeville, TN 38501",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/cookeville/heritage-pointe-senior-living-38501,66,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/cookeville/heritage-pointe-senior-living/39443/
Elizabeth Fletcher House,"40 Fletcher Drive, Pleasant Hill, TN 38578",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/pleasant-hill/elizabeth-fletcher-house,62,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/pleasant-hill/elizabeth-fletcher-house-assisted-living/39422/
"NHC Place, Sumner","140 Thorne Boulevard, Gallatin, TN 37066",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/gallatin/nhc-place-sumner-gallatin,99,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/gallatin/nhc-place-sumner/58781/
Maple Ridge Manor,"705 Lake Road, Dyersburg, TN 38024",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/dyersburg/maple-ridge-manor,50,(800) 558-0653,Not found
Life Care Center of Sparta,"508 Mose Drive, Sparta, TN 38583",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/sparta/life-care-center-of-sparta-38583,100,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/sparta/life-care-center-of-sparta/445421/
Hartsville Health and Rehab,"649 MCMURRY BLVD, Hartsville, TN 37074",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/hartsville/hartsville-health-and-rehab,95,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/hartsville/hartsville-convalescent-center/445256/
Brookdale Columbia (TN),"5011 Trotwood Avenue, Columbia, TN 38401","$4,100",Assisted Living,https://www.caring.com/senior-living/tennessee/columbia/brookdale-columbia-tn,55,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/columbia/brookdale-columbia/39538/
Mabry Health Care & Rehabilitation Center,"1340 N Grundy Quarles Hwy, Gainesboro, TN 38562",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/gainesboro/mabry-health-care-rehabilitation-center-38562,80,(800) 558-0653,Not found
Keestone at the Hewitt House,"322 East Washington St., Pulaski, TN 38478","$2,300",Assisted Living,https://www.caring.com/senior-living/tennessee/pulaski/keestone-at-the-hewitt-house,54,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/pulaski/austin-hewitt-house/39379/
Life Care Center of Greeneville,"725 CRUM STREET, Greeneville, TN 37743",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/greeneville/life-care-center-of-greeneville-37743,161,(800) 558-0653,Not found
Regency Retirement Village - Morristown,"739 E. 2nd North St, Morristown, TN 37814",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/morristown/regency-retirement-village-37814,168,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/morristown/regency-retirement-village/39510/
Grace Place,"131 Wessington Pl, Hendersonville, TN 37075",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/hendersonville/grace-place-hendersonville,Unknown,(800) 558-0653,Not found
The Pavilion Senior Living At Carthage,"130 Lebanon Hwy, Carthage, TN 37030",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/carthage/the-pavilion-senior-living-at-carthage-37030,Unknown,(800) 558-0653,Not found
Canterbury Place,"900 Hwy 51 Bypass North, Dyersburg, TN 38024",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/dyersburg/canterbury-place-38024,36,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/dyersburg/canterbury-place/58766/
Dogwood Pointe,"2080 Craig Drive, Milan, TN 38358",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/milan/dogwood-pointe,42,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/milan/the-arbors-at-dogwood-pointe/39417/
Southern Care II,"3595 Carothers Parkway, Franklin, TN 37067",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/franklin/southern-care-ii-37067,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/franklin/southern-care/39529/
The Bridge at Columbia,"851 West James Campbell Blvd., Columbia, TN 38401",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/columbia/the-bridge-at-columbia-38401,74,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/columbia/the-bridge-assisted-living-at-life-care-center-of-columbia/39550/
Life Care Center of Centerville,"112 Dickson Rd, Centerville, TN 37033",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/centerville/life-care-center-of-centerville-37033,132,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/centerville/life-care-center-of-centerville/445252/
Fairfield Glade Assisted Living,"637 Woodgate Dr., Crossville, TN 38571","$3,100",Assisted Living,https://www.caring.com/senior-living/tennessee/crossville/fairfield-glade-assisted-living,Unknown,(800) 558-0653,Not found
Laurel Oaks Retirement Living,"4884 Old Tullahoma Rd, Winchester, TN 37398",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/winchester/laurel-oaks-retirement-living,12,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/winchester/laurel-oaks/58891/
Charter Senior Living of Jefferson City,"550 Deer View Way, Jefferson City, TN 37760","$3,550",Assisted Living,https://www.caring.com/senior-living/tennessee/jefferson-city/charter-senior-living-of-jefferson-city,74,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/jefferson-city/charter-senior-living-of-jefferson-city/39410/
Trinity Hills of Knoxville,"4611 Asheville Hwy, Knoxville, TN 37914","$4,200",Assisted Living,https://www.caring.com/senior-living/tennessee/knoxville/trinity-hills-of-knoxville-37914,109,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/knoxville/trinity-hills-of-knoxville/39575/
Life Care Center of Columbia,"841 W. JAMES CAMPBELL BLVD., Columbia, TN 38401",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/columbia/life-care-center-of-columbia-38401,123,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/columbia/life-care-center-of-columbia/445236/
Brookdale Sevierville,"1020 Middle Creek Road, Sevierville, TN 37862","$6,270",Assisted Living,https://www.caring.com/senior-living/tennessee/sevierville/brookdale-sevierville,70,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/sevierville/brookdale-sevierville/39591/
Princeton Transitional Care,"401 Princeton Road, Johnson City, TN 37601",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/johnson-city/princeton-transitional-care-37601,79,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/johnson-city/princeton-transitional-care-assisted-living/58802/
Life Care Center of Jefferson City,"336 WEST OLD ANDREW JOHNSON HWY, Jefferson City, TN 37760",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/jefferson-city/life-care-center-of-jefferson-city-jefferson-city,121,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/jefferson-city/life-care-center-of-jefferson-city/445275/
TerraBella Morristown,"2131 Walters Drive, Morristown, TN 37814","$2,644",Assisted Living,https://www.caring.com/senior-living/tennessee/morristown/terrabella-morristown,62,(800) 558-0653,https://www.seniorcare.com/assisted-living/tn/morristown/terrabella-morristown/53642/
AdamsPlace,"1927 Memorial Blvd, Murfreesboro, TN 37129",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/murfreesboro/adamsplace-murfreesboro,40,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/murfreesboro/adamsplace-llc/445392/
The Heritage Center,"1026 McFarland St., Morristown, TN 37814",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/morristown/the-heritage-center-morristown,197,(800) 558-0653,https://www.seniorcare.com/nursing-homes/tn/morristown/heritage-center-the/445215/
Long Hollow Terrace,"3048 LONG HOLLOW PIKE, Hendersonville, TN 37075",Not available,Assisted Living,https://www.caring.com/senior-living/tennessee/hendersonville/long-hollow-terrace-37075,Unknown,(800) 558-0653,Not found
